CHEMICAL REPORT ID,CHEMICAL NAME,CHEMICAL ID,CHEMICAL ID W/O DASHES,CHEMICAL ID TYPE,DOMESTIC PARENT COMPANY NAME,DOMESTIC PC ADDRESS LINE1,DOMESTIC PC ADDRESS LINE2,DOMESTIC PC CITY,DOMESTIC PC COUNTY / PARISH,DOMESTIC PC STATE,DOMESTIC PC POSTAL CODE,DOMESTIC PC DUN & BRADSTREET NUMBER,FOREIGN PARENT COMPANY NAME,FOREIGN PC ADDRESS LINE1,FOREIGN PC ADDRESS LINE2,FOREIGN PC CITY,FOREIGN PC COUNTY / PARISH,FOREIGN PC POSTAL CODE,FOREIGN PC COUNTRY CODE,FOREIGN PC DUN & BRADSTREET NUMBER,SITE NAME,SITE ADDRESS LINE1,SITE ADDRESS LINE2,SITE CITY,SITE COUNTY / PARISH,SITE STATE,SITE POSTAL CODE,SITE LATITUDE,SITE LONGITUDE,SITE DUN & BRADSTREET NUMBER,EPA-TSCA PROGRAM ID,EPA FACILITY REGISTRY ID,SITE NAICS CODE 1,SITE NAICS ACTIVITY 1,SITE NAICS CODE 2,SITE NAICS ACTIVITY 2,SITE NAICS CODE 3,SITE NAICS ACTIVITY 3,ACTIVITY,2019 DOMESTIC PV,2019 IMPORT PV,2019 PV,2018 PV,2017 PV,2016 PV,2019 NATIONALLY AGGREGATED PV,2018 NATIONALLY AGGREGATED PV,2017 NATIONALLY AGGREGATED PV,2016 NATIONALLY AGGREGATED PV,IMPORTED CHEM NEVER AT SITE,2019 V USED ON-SITE,2019 V EXPORTED,PCT BYP CODE,PERCENT BYPRODUCT,WORKERS CODE,WORKERS,MAX CONC CODE,MAXIMUM CONCENTRATION,RECYCLED,PHYSICAL FORM(S),C / C PROD CAT CODE,CONSUMER / COMMERCIAL PRODUCT CATEGORY,CONS / COMM PROD CAT OTHER DESC,C / C FC CODE,CONS / COMM FUNCTION CATEGORY,CONS / COMM FUNCT CAT OTHER DESC,JOINT FC CODE,JOINT FUNCTION CATEGORY,JOINT FUNCT CAT OTHER DESC,CONS OR COMM USE,USED IN PROD FOR CHILDREN,C / C PV PCT,C / C MAX CONC CODE,C / C MAXIMUM CONCENTRATION,COMM WORKERS CODE,COMMERCIAL WORKERS
703018,"Tall oil, sodium salt",65997-01-5,65997015,CASRN,"Koch Industries, Inc","4111 E, 37th St. N",,Wichita,Sedgwick,KS,67220,00-694-4334,,,,,,,,,GEORGIA PACIFIC CEDAR SPRINGS LLC,12551 GEORGIA HIGHWAY 273,,CEDAR SPRINGS,EARLY,GA,39832,0,0,04-068-5265,100601685,1.10E+11,322130 Paperboard Mills,Manufacture,,,,,Manufacture,"70,100,000",0,"70,100,000","44,600,000","65,900,000","81,700,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000",,"70,100,000",0,B4,100%,W5,100 Ð 499,M5,90% +,No,Liquid,,,,,,,,,,,,,,,,
724919,"Tall oil, sodium salt",65997-01-5,65997015,CASRN,"Koch Industries, Inc.",4111 E 37th St. N,,Wichita,Sedgwick,KS,67220,00-694-4334,,,,,,,,,BRUNSWICK CELLULOSE,W 9TH STREET,,BRUNSWICK,GLYNN,GA,31521,31.173147,-81.519247,00-227-0239,TSCA9416,1.10E+11,322110 Pulp Mills,Manufacture,,,,,Manufacture,"107,000,000",0,"107,000,000","51,900,000","67,900,000","65,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000",,"107,000,000",0,B4,100%,W4,50 Ð 99,M5,90% +,No,Liquid,,,,,,,,,,,,,,,,
741336,"Tall oil, sodium salt",65997-01-5,65997015,CASRN,PACKAGING CORPORATION OF AMERICA,1 North Field Court,,Lake Forest,Lake,IL,60045,62-189-9574,,,,,,,,,PACKAGING CORPORATION OF AMERICA,5495 CLYATTVILLE LAKE PARK RD,,VALDOSTA,LOWNDES COUNTY,GA,31601,30.69305,-83.306533,00-348-0506,TSCA98881,1.10E+11,322110 Pulp Mills,Manufacture,,,,,Manufacture,"106,588,000",0,"106,588,000","108,756,000","111,900,000","104,140,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000",,"106,588,000",0,B4,100%,W5,100 Ð 499,M5,90% +,Yes,Liquid,,,,,,,,,,,,,,,,
709031,"Tall oil, sulfated, sodium salt",61790-35-0,61790350,CASRN,Interstate Paper LLC dba DS Smith,2366 Interstate Paper Rd,,Riceboro,Liberty,GA,31323,06-692-8623,DSSMITH PLC,350 Euston Road,,London,,NW1 3AX,UK,21-158-5977,INTERSTATE PAPER LLC DBA DSSMITH RICEBORO,2366 INTERSTATE PAPER RD,,RICEBORO,LIBERTY COUNTY,GA,31323,31.74053,-81.406,06-692-8623,200002489,1.10E+11,322110 Pulp Mills,Manufacture,322130 Paperboard Mills,Manufacture,,,Manufacture,"31,062,890",0,"31,062,890","33,585,513","29,542,340","26,235,058","187,254,310","216,182,243","245,704,813","241,922,355",,0,0,B4,100%,W3,25 Ð 49,M5,90% +,No,Liquid,CC406,Liquid lubricants and greases,,F041,Lubricating agent,,,,,Commercial,No,NKRA,NKRA,Not Known or Reasonably Ascertainable,W2,10 Ð 24
738409,Tall-oil pitch,8016-81-7,8016817,CASRN,"ARBORIS, LLC",1101 W Lathrop Ave,,Savannah,Chatham,GA,31415,18-384-1191,,,,,,,,,"ARBORIS, LLC",1101 WEST LATHROP AVENUE,,SAVANNAH,CHATHAM,GA,31415,32.09754,-81.12156,18-384-1191,2106,1.10E+11,325191 Gum And Wood Chemical Manufacturing,Withheld,,,,,CBI,CBI,CBI,CBI,0,0,0,"100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000",CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,Liquid,,,,,,,,,,,,,,,,
721736,Tall-oil pitch,8016-81-7,8016817,CASRN,KRATON CORPORATION,15710 JOHN F KENNEDY BLVD,SUITE 300,HOUSTON,HARRIS,TX,77032,83-264-7247,,,,,,,,,KRATON CHEMICAL LLC-SAVANNAH PLANT,1201 W LATHROP AVE,,SAVANNAH,CHATHAM COUNTY,GA,31415,32.09681,-81.125363,13-731-8502,TSCA10020114,1.10E+11,"325194 Cyclic Crude, Intermediate, And Gum And Wood Chemical Manufacturing",Manufacture,,,,,Manufacture,CBI,CBI,CBI,CBI,CBI,CBI,"100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000",,CBI,CBI,,,W7,"1,000 Ð 9,999",M5,90% +,No,Liquid,,,,,,,,,,,,,,,,
738407,"Tall-oil pitch, sapond., neutralized, sterol-low",390748-76-2,390748762,CASRN,"ARBORIS, LLC",1101 W Lathrop Ave,,Savannah,Chatham,GA,31415,18-384-1191,,,,,,,,,"ARBORIS, LLC",1101 WEST LATHROP AVENUE,,SAVANNAH,CHATHAM,GA,31415,32.09754,-81.12156,18-384-1191,2106,1.10E+11,325191 Gum And Wood Chemical Manufacturing,Withheld,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"20,000,000 Ð <100,000,000","20,000,000 Ð <100,000,000","20,000,000 Ð <100,000,000","20,000,000 Ð <100,000,000",CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,Liquid,C404,Fuels and Related Products,,U002,Adhesives and sealant chemicals,,,,,Consumer,No,CBI,CBI,CBI,NKRA,Not Known or Reasonably Ascertainable
736914,Tallow,61789-97-7,61789977,CASRN,"CARGILL, INC",15407 MCGINTY ROAD WEST,MS 62,WAYZATA,Hennepin,MN,55391,00-624-9189,,,,,,,,,CARGILL,862 W. RIDGE RD.,,GAINESVILLE,HALL,GA,30501,34.29015,-83.80998,03-390-9719,100605048,1.10E+11,311225 Fats And Oils Refining And Blending,Manufacture,,,,,Manufacture,CBI,0,CBI,CBI,CBI,CBI,"1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000",,0,0,,,W5,100 Ð 499,M5,90% +,No,Other Solid,,,,,,,,,,,,,,,,
730459,"Tallow, hydrogenated, reaction products with diethanolamine",68187-73-5,68187735,CASRN,DYSTAR LP,209 WATLINGTON INDUSTRIAL DRIVE,,REIDSVILLE,Rockingham,NC,27320,04-505-7155,,,,,,,,,DYSTAR LP,2474 ABUTMENT RD,,DALTON,WHITFIELD COUNTY,GA,30721,34.715395,-84.962612,07-920-4114,TSCA9348,1.10E+11,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Both,,,,,,,,,0,"29,880",0,0,0,"29,880",0,,,,,,,,,,,,,,,,,,,,,,,,,,,
702895,"Tannins, ammonium salts",71631-09-9,71631099,CASRN,SNF HOLDING COMPANY,1 CHEMICAL PLANT ROAD,,RICEBORO,Liberty,GA,31323,04-546-9160,,,,,,,,,CHEMTALL INC,CHEMICAL PLANT RD,,RICEBORO,LIBERTY,GA,31323,31.74413,-81.43673,04-546-9160,TSCA6396,1.10E+11,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Both,,,,,Import,CBI,CBI,CBI,CBI,CBI,CBI,"<1,000,000","<1,000,000","<1,000,000","<1,000,000",No,0,"141,837",B1,0%,W6,500 Ð 999,M5,90% +,No,Dry Powder,,,,,,,,,,,,,,,,
723362,"Tetradecanamide, N-[3-(dimethylamino)propyl]-",45267-19-4,45267194,CASRN,Solvay Holding Inc.,504 Carnegie Center,,Princeton,Mercer,NJ,8540,87-474-8937,SOLVAY SA,"RUE DE RANSBEEK, 310",1120 Brussels,Brussels,,,BE,37-000-9086,RHODIA INC,577 BANKHEAD HWY.,,WINDER,BARROW,GA,30680,33.993333,-83.765,61-466-8598,TSCA4240,1.10E+11,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,Manufacture,CBI,0,CBI,CBI,CBI,CBI,"1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000",No,CBI,CBI,B1,0%,W4,50 Ð 99,M2,1% Ð < 30%,No,Liquid,,,,,,,,,,,,,,,,
702876,"Thiocyanic acid, ammonium salt (1:1)",1762-95-4,1762954,CASRN,SNF HOLDING COMPANY,1 CHEMICAL PLANT ROAD,,RICEBORO,Liberty,GA,31323,04-546-9160,,,,,,,,,CHEMTALL INC,CHEMICAL PLANT RD,,RICEBORO,LIBERTY,GA,31323,31.74413,-81.43673,04-546-9160,TSCA6396,1.10E+11,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Both,,,,,Import,CBI,CBI,CBI,CBI,0,0,"100,000 Ð <500,000","<1,000,000","<1,000,000","100,000 Ð <500,000",No,"30,695",0,B1,0%,W6,500 Ð 999,M2,1% Ð < 30%,No,Liquid,,,,,,,,,,,,,,,,
732857,"Thiocyanic acid, compd. with guanidine (1:1)",593-84-0,593840,CASRN,AlzChem LLC,11390 Old Roswell Road,Ste. 124,Alpharetta,Cobb,GA,30009,79-903-9487,,,,,,,,,ALZCHEM LLC,680 VILLAGE TRACE,"BLDG. 20, STE A",MARIETTA,COBB COUNTY,GA,30067,33.9513,-84.4145,79-903-9487,TSCA122987,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,Import,0,"27,778","27,778",0,0,0,"<1,000,000","<1,000,000","<1,000,000","<1,000,000",Yes,,0,B1,0%,W2,10 Ð 24,M5,90% +,No,Dry Powder,,,,,,,,,,,,,,,,
706868,Thionyl chloride,9/7/19,7719097,CASRN,"COLONIAL GROUP, INC.",PO BOX 576,101 North Lathrop Ave,SAVANNAH,Chatham,GA,31402,80-837-6735,,,,,,,,,COLONIAL CHEMICAL SOLUTIONS INC,916 W LATHROP,,SAVANNAH,,GA,31402,32.09613,-81.12346,11-004-2897,TSCA7061,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,Import,0,"37,155","37,155",0,0,0,"1,000,000 Ð <20,000,000","1,000,000 Ð <20,000,000","1,000,000 Ð <20,000,000","1,000,000 Ð <20,000,000",No,0,0,B1,0%,W1,< 10,M5,90% +,No,Liquid,C303,Plastic and Rubber Products not covered elsewhere,,F037,Intermediate,,,,,Commercial,No,NKRA,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
711393,"Thiophene, tetrahydro-, 1,1-dioxide",126-33-0,126330,CASRN,Solvay Holding Inc.,504 Carnegie Center,,Princeton,Mercer,NJ,8540,87-474-8937,SOLVAY S A,"RUE DE RANSBEEK, 310",,Brussels,,1120,BE,37-000-9086,"SOLVAY SPECIALTY POLYMERS USA, LLC",4500 MCGINNIS FERRY RD,,ALPHARETTA,FORSYTH COUNTY,GA,30005,34.10247,-84.21736,09-473-1705,TSCA88707,1.10E+11,325211 Plastics Material And Resin Manufacturing,,,,,,Import,CBI,CBI,CBI,CBI,CBI,CBI,"10,000,000 Ð <50,000,000","10,000,000 Ð <50,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000",Yes,,0,B1,0%,W1,< 10,M5,90% +,No,Other Solid,,,,,,,,,,,,,,,,
732859,Thiourea,62-56-6,62566,CASRN,AlzChem LLC,11390 Old Roswell Road,Ste. 124,Alpharetta,Cobb,GA,30009,79-903-9487,,,,,,,,,ALZCHEM LLC,680 VILLAGE TRACE,"BLDG. 20, STE A",MARIETTA,COBB COUNTY,GA,30067,33.9513,-84.4145,79-903-9487,TSCA122987,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,Import,0,"81,000","81,000","122,600","81,000","81,000","230,912","234,547","196,428","269,036",Yes,,0,B1,0%,W1,< 10,M5,90% +,No,Other Solid,,,,,,,,,,,,,,,,
728610,Tin oxide (SnO2),18282-10-5,18282105,CASRN,"RICOH ELECTRONICS, INC","1125 HURRICANE SHOALS ROAD, NORTHEAST",,LAWRENCEVILLE,GWINNETT,GA,30043-4827,06-446-7996,,,,,,,,,RICOH ELECTRONICS INC,"1125 HURRICANE SHOALS ROAD, NORTHEAST",,LAWRENCEVILLE,GWINNETT,GA,30043-4827,33.98714,-83.95464,61-286-8893,100607758,1.10E+11,322222 Coated And Laminated Paper Manufacturing,Import,"325992 Photographic Film, Paper, Plate, And Chemical Manufacturing",Import,,,Import,0,"88,215","88,215","107,291","99,446","91,516","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","500,000 Ð <1,000,000","500,000 Ð <1,000,000",No,"88,215",0,B1,0%,W6,500 Ð 999,M2,1% Ð < 30%,No,Dry Powder,C306,"Ink, Toner, and Colorant Products",,U999,Other (specify),Toner,,,,Both,No,100,M2,1% Ð < 30%,NKRA,Not Known or Reasonably Ascertainable
723734,Titanium,7440-32-6,7440326,CASRN,Howmet Aerospace INC,201 Isabella Street,,Pittsburgh,Allegheny,PA,15212,00-133-9472,,,,,,,,,FIRTH RIXSON FORGINGS LLC,93 DUNWOODY CT,,MIDWAY,LIBERTY,GA,31320,31.780532,-81.353717,02-442-1743,TSCA124119,1.10E+11,332111 Iron And Steel Forging,Manufacture,,,,,Import,0,"296,000","296,000","45,200","1,100,000","90,400","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000",No,0,0,B1,0%,W5,100 Ð 499,M4,60% Ð < 90%,Yes,Other Solid,C206,Metal Products not covered elsewhere,,F100,Alloys,,,,,Commercial,No,40,M4,60% Ð < 90%,NKRA,Not Known or Reasonably Ascertainable
733382,Titanium oxide (TiO2),13463-67-7,13463677,CASRN,AGROFERT USA,463 JOHNNY MERCER BLVD,B-7 #294,SAVANNAH,Chatham,GA,31410,19-431-4865,,,,,,,,,"AGROFERT USA, INC.",463 JOHNNY MERCER BLVD. B-7 #294,,SAVANNAH,CHATHAM COUNTY,GA,31410,32.01602,-80.97736,19-431-4865,TSCA4950,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,Import,0,"11,883,520","11,883,520","7,702,871","7,899,077","8,494,324","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000",Yes,,0,B1,0%,W1,< 10,M5,90% +,No,Dry Powder,C202,Paints and Coatings,,F051,Pigment,,,,,Commercial,NKRA,NKRA,M2,1% Ð < 30%,W2,10 Ð 24
712912,Titanium oxide (TiO2),13463-67-7,13463677,CASRN,"LG HAUSY AMERICA, INC.",310 LG DRIVE,,ADAIRSVILLE,BARTOW,GA,30103,14-912-0367,,,,,,,,,LG HAUSYS AMERICA INC,310 LG DR SE,,ADAIRSVILLE,BARTOW,GA,30103,34.4251,-84.9227,14-912-0367,TSCA124002,1.10E+11,325211 Plastics Material And Resin Manufacturing,Import,,,,,Import,0,"189,026","189,026","226,593","181,232","40,840","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000",No,"189,026",0,B1,0%,W5,100 Ð 499,M5,90% +,No,Liquid,,,,,,,,,,,,,,,,
725300,Titanium oxide (TiO2),13463-67-7,13463677,CASRN,LINTECH INTERNATIONAL,7705 NE INDUSTRIAL BLVD,,MACON,Bibb,GA,31216,86-812-7168,,,,,,,,,"LINTECH INTERNATIONAL, INC.",7705 NE INDUSTRIAL BLVD,,MACON,BIBB COUNTY,GA,31216,32.69901,-83.66576,86-812-7168,TSCA4762,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,Import,0,"167,550","167,550","335,099","293,212","335,099","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000",Yes,,0,B1,0%,W2,10 Ð 24,M5,90% +,No,Dry Powder,CC214,Solvent-based paint,,F022,Filler,,,,,Commercial,No,100,M2,1% Ð < 30%,W5,100 Ð 499
741454,Titanium oxide (TiO2),13463-67-7,13463677,CASRN,"Otsuka Chemical America, Inc.",100 The Lakes Parkway,,Griffin,Spalding,GA,30224,07-977-1777,OTSUKA CHEMICAL CO,"3-2-27, Ote-Dori,",,Chuo-Ku,,540-0021,JA,69-890-0458,OTSUKA CHEMICAL AMERICA INC.,100 THE LAKES PARKWAY,,GRIFFIN,SPALDING COUNTY,GA,30224,33.234931,-84.213673,07-977-1777,TSCA115896,1.10E+11,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Both,,,,,Import,0,"936,955","936,955","1,617,074","1,014,116","1,406,535","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000",No,"115,157",0,B1,0%,W2,10 Ð 24,M5,90% +,No,Dry Powder,,,,,,,,,,,,,,,,
728607,Titanium oxide (TiO2),13463-67-7,13463677,CASRN,"RICOH ELECTRONICS, INC","1125 HURRICANE SHOALS ROAD, NORTHEAST",,LAWRENCEVILLE,GWINNETT,GA,30043-4827,06-446-7996,,,,,,,,,RICOH ELECTRONICS INC,"1125 HURRICANE SHOALS ROAD, NORTHEAST",,LAWRENCEVILLE,GWINNETT,GA,30043-4827,33.98714,-83.95464,61-286-8893,100607758,1.10E+11,322222 Coated And Laminated Paper Manufacturing,Import,"325992 Photographic Film, Paper, Plate, And Chemical Manufacturing",Import,,,Import,0,"99,941","99,941","105,138","98,372","98,968","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000",No,"99,941",0,B1,0%,W6,500 Ð 999,M5,90% +,No,Dry Powder,C306,"Ink, Toner, and Colorant Products",,U999,Other (specify),Toner,,,,Both,No,100,M5,90% +,NKRA,Not Known or Reasonably Ascertainable
741006,Trialkylammonium borodibenzoate,266821,266821,Accession Number,"CONNECT CHEMICALS USA, LLC",11200 ATLANTIS PL,STE B,ALPHARETTA,FULTON,GA,30022,10-106-7176,,,,,,,,,CONNECT CHEMICALS USA LLC,11200 ATLANTIS PL,STE B,ALPHARETTA,FULTON COUNTY,GA,30022,34.05097,-84.27565,10-106-7176,TSCA10057850,1.10E+11,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,Import,CBI,CBI,CBI,CBI,CBI,CBI,"<1,000,000","<1,000,000","<1,000,000","<1,000,000",Yes,,0,B1,0%,W1,< 10,M5,90% +,No,Dry Powder,C306,"Ink, Toner, and Colorant Products",,F999,Other,Color developer,,,,NKRA,NKRA,100,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
706869,"Triphosphoric acid, sodium salt (1:5)",7758-29-4,7758294,CASRN,"COLONIAL GROUP, INC.",PO BOX 576,101 North Lathrop Ave,SAVANNAH,Chatham,GA,31402,80-837-6735,,,,,,,,,COLONIAL CHEMICAL SOLUTIONS INC,916 W LATHROP,,SAVANNAH,,GA,31402,32.09613,-81.12346,11-004-2897,TSCA7061,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,Import,0,"672,050","672,050","336,000","504,000","224,000","10,000,000 Ð <50,000,000","10,000,000 Ð <50,000,000","10,000,000 Ð <50,000,000","10,000,000 Ð <50,000,000",No,0,0,B1,0%,W1,< 10,M5,90% +,No,Dry Powder,C105,Cleaning and Furnishing Care Products,,F024,Softener and conditioner,,,,,Commercial,No,NKRA,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
724195,"Triphosphoric acid, sodium salt (1:5)",7758-29-4,7758294,CASRN,HARCROS CHEMICALS,5200 SPEAKER ROAD,,KANSAS CITY,Wyandotte,KS,66106,08-016-6983,,,,,,,,,"HARCROS CHEMICALS, INC.",3452 CORPORATE DRIVE,,DALTON,,GA,30720,34.696746,-84.984612,06-283-1962,TSCA5384,1.10E+11,325188 All Other Basic Inorganic Chemical Manufacturing,Both,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Both,,,Import,0,"128,250","128,250","170,750","256,500","345,000","10,000,000 Ð <50,000,000","10,000,000 Ð <50,000,000","10,000,000 Ð <50,000,000","10,000,000 Ð <50,000,000",No,0,0,B1,0%,W3,25 Ð 49,M5,90% +,No,Dry Powder,,,,,,,,,,,,,,,,
734344,"Turpentine, oil",8006-64-2,8006642,CASRN,GRAPHIC PACKAGING HOLDING CO.,1500 Riveredge Parkway NW,Suite 100,Atlanta,Fulton,GA,30328,94-378-6657,,,,,,,,,GRAPHIC PACKAGING INTERNATIONAL,100 GRAPHIC PACKAGING INTRNTL  WAY,,MACON,BIBB,GA,31206,32.77259,-83.63014,94-378-6657,TSCA6426,1.10E+11,322130 Paperboard Mills,Manufacture,,,,,Manufacture,"5,461,500",0,"5,461,500","5,195,547","5,126,052","4,817,882","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000",,0,0,B4,100%,W4,50 Ð 99,M5,90% +,No,Liquid,,,,,,,,,,,,,,,,
706448,"Turpentine, oil",8006-64-2,8006642,CASRN,Graphic Packaging International,1500 Riveredge Pkwy,,Atlanta,Fulton,GA,30328,00-131-6561,,,,,,,,,GRAPHIC PACKAGING INTERNATIONAL AUGUSTA MILL,4278 MIKE PADGETT HIGHWAY,,AUGUSTA,RICHMOND COUNTY,GA,30906-9784,33.3286,-81.9537,19-627-0289,TSCA4451,1.10E+11,322121 Paper (Except Newsprint) Mills,Manufacture,,,,,Manufacture,"510,000",0,"510,000","630,000","310,000","16,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000",,0,0,,,W5,100 Ð 499,M5,90% +,Yes,Liquid,,,,,,,,,,,,,,,,
703751,"Turpentine, oil",8006-64-2,8006642,CASRN,INTERNATIONAL PAPER,6400 Poplar Ave,,Memphis,Shelby,TN,38197-0198,00-131-6561,,,,,,,,,INTERNATIONAL PAPER CO - SAVANNAH COMPLEX,1201 WEST LATHROP AVENUE,,SAVANNAH,CHATHAM COUNTY,GA,31415-1049,32.10387,-81.123062,04-892-5825,100600733,1.10E+11,322130 Paperboard Mills,Manufacture,,,,,Manufacture,"5,866,000",0,"5,866,000","5,712,000","5,047,000","4,817,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000",,0,0,B4,100%,W4,50 Ð 99,M5,90% +,Yes,Liquid,,,,,,,,,,,,,,,,
730306,"Turpentine, oil",8006-64-2,8006642,CASRN,International Paper,6400 Poplar Avenue,,Memphis,Shelby,TN,38197-0198,00-131-6561,,,,,,,,,INTERNATIONAL PAPER - FLINT RIVER MILL,2449 STAGECOACH RD,,OGLETHORPE,MACON COUNTY,GA,31068,32.2531,-84.0691,03-891-8223,TSCA124384,1.10E+11,322110 Pulp Mills,Manufacture,,,,,Manufacture,"3,000,000",0,"3,000,000","3,000,000","3,000,000","3,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000",,0,0,B4,100%,W3,25 Ð 49,M5,90% +,Yes,Liquid,,,,,,,,,,,,,,,,
733802,"Turpentine, oil",8006-64-2,8006642,CASRN,International Paper Co,6400 Poplar Ave,,Memphis,Shelby,TN,38197,00-131-6561,,,,,,,,,INTERNATIONAL PAPER PORT WENTWORTH MILL,1 BONNYBRIDGE RD,,PORT WENTWORTH,CHATHAM COUNTY,GA,31407,32.1576,-81.16258,82-878-9524,TSCA10054114,1.10E+11,322110 Pulp Mills,Manufacture,,,,,Manufacture,"1,846,000",0,"1,846,000","2,598,500","1,419,500","1,571,100","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000",,0,0,B4,100%,W2,10 Ð 24,M5,90% +,Yes,Liquid,,,,,,,,,,,,,,,,
705115,"Turpentine, oil",8006-64-2,8006642,CASRN,International Paper Co,6400 Poplar Ave,,Memphis,Shelby,TN,38197,00-131-6561,,,,,,,,,TEMPLE-INLAND ROME LINERBOARD MILL,238 MAYS BRIDGE RD.,,ROME,FLOYD,GA,30165-8115,34.253386,-85.329071,82-460-6144,TSCA4789,1.10E+11,322130 Paperboard Mills,,,,,,Manufacture,"7,000,000",0,"7,000,000","6,800,000","7,900,000","7,600,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000",,0,0,B4,100%,W3,25 Ð 49,M5,90% +,Yes,Liquid,,,,,,,,,,,,,,,,
