amenity_key,google_type,place_id,name,lat,lon,types,vicinity,business_status
restaurant,restaurant,ChIJ98UKmpAC9YgR94j7zbdo4oU,Papa Johns Pizza,33.6820605,-84.4081017,restaurant|food|point_of_interest|establishment,"2685 Metropolitan Parkway Southwest Ste. H1, Atlanta",OPERATIONAL
restaurant,restaurant,ChIJd0OMCHb99IgRVfNCFfAsYQc,IHOP,33.6538238,-84.3973236,restaurant|food|point_of_interest|establishment,"301 North Central Avenue, Hapeville",OPERATIONAL
restaurant,restaurant,ChIJ11C4Wo8C9YgRXbZ4_ua6Iv8,American Wings & Seafood,33.6815844,-84.4023489,restaurant|food|point_of_interest|establishment,"387 Cleveland Avenue Southwest #1, Atlanta",OPERATIONAL
restaurant,restaurant,ChIJZaKl-ocC9YgRwjS7fCa6B1k,Church's Texas Chicken,33.6808185,-84.3949219,restaurant|food|point_of_interest|establishment,"200 Cleveland Avenue Southwest, Atlanta",OPERATIONAL
restaurant,restaurant,ChIJVaTsO3H99IgRIBFlq2ThwbE,Kenny's Cafe,33.6555425,-84.4020786,restaurant|food|point_of_interest|establishment,"407 North Central Avenue, Hapeville",OPERATIONAL
restaurant,restaurant,ChIJncjVDWj99IgR6D0cMElG_5I,Johnny's New York Style Pizza,33.6588203,-84.4161087,meal_takeaway|restaurant|food|point_of_interest|establishment,"834 Virginia Avenue, Hapeville",OPERATIONAL
restaurant,restaurant,ChIJyaYg82_99IgRRRnUC8rnLy4,Mami's La Cubana,33.658519,-84.408056,restaurant|food|point_of_interest|establishment,"579 North Central Avenue, Hapeville",OPERATIONAL
restaurant,restaurant,ChIJ15J2jG_99IgRRjyAb0Lzu74,"Beer Girl, Growlers & Bottleshop",33.6586823,-84.4083554,liquor_store|bar|restaurant|food|store|point_of_interest|establishment,"587 North Central Avenue, Hapeville",OPERATIONAL
restaurant,restaurant,ChIJ_ys_C2j99IgRY85jShVzTD8,Marco's Pizza,33.659233,-84.416123,meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment,"832 Virginia Avenue, Hapeville",CLOSED_TEMPORARILY
restaurant,restaurant,ChIJKSHXXmb99IgRdLDZWWTmvJc,Shell,33.6619443,-84.4136246,gas_station|convenience_store|restaurant|food|store|point_of_interest|establishment,"751 North Central Avenue, Hapeville",OPERATIONAL
restaurant,restaurant,ChIJ_YmLZ0T99IgR3fcHZb2IIww,Chick-fil-A,33.65671690000001,-84.423889,restaurant|food|point_of_interest|establishment,"1030 Delta Boulevard, Atlanta",OPERATIONAL
hospital,hospital,ChIJ98UKmpAC9YgRTnU0ykWUfys,DaVita Atlanta Airport Dialysis,33.68318910000001,-84.4081877,hospital|health|point_of_interest|establishment,"2685 Metropolitan Parkway Southwest Suite F, Atlanta",OPERATIONAL
pharmacy,pharmacy,ChIJ98UKmpAC9YgR55qPsfk82fw,Kroger Pharmacy,33.6826976,-84.4094235,pharmacy|drugstore|store|health|point_of_interest|establishment,"2685 Metropolitan Parkway Southwest, Atlanta",OPERATIONAL
pharmacy,pharmacy,ChIJQbevl5oC9YgR9w3v_62TU0Q,Walgreens Pharmacy,33.6805371,-84.408187,pharmacy|store|health|point_of_interest|establishment,"2711 Metropolitan Parkway Southwest, Atlanta",OPERATIONAL
pharmacy,pharmacy,ChIJVVWVl5oC9YgR4ThTUkUPBDA,COVID-19 Drive-Thru Testing at Walgreens,33.6806164,-84.4081554,pharmacy|store|health|point_of_interest|establishment,"2711 Metropolitan Parkway Southwest, Atlanta",OPERATIONAL
school,primary_school,ChIJxbaX3WIC9YgR0QeWGQaijXo,Cleveland Avenue Elementary School,33.68242959999999,-84.3926412,primary_school|school|point_of_interest|establishment,"2672 Old Hapeville Road Southwest, Atlanta",OPERATIONAL
school,primary_school,ChIJqRbh3nQC9YgRJMVFgXIwkE4,Humphries Elementary School,33.6719055,-84.3761648,primary_school|school|point_of_interest|establishment,"3029 Humphries Drive SE, Atlanta",OPERATIONAL
school,primary_school,ChIJWe6Hx4399IgRQnUho5EqU-s,Heritage Academy,33.6588629,-84.3781553,primary_school|school|point_of_interest|establishment,"3500 Villa Circle Southeast, Atlanta",OPERATIONAL
school,primary_school,ChIJMcsQZZoC9YgRsk04nhkV29E,Hutchinson Elementary School,33.68072540000001,-84.409839,primary_school|school|point_of_interest|establishment,"650 Cleveland Avenue Southwest, Atlanta",OPERATIONAL
school,primary_school,ChIJjemgpUbx9IgRlY_SQCu4yhU,Spectacular Start,33.6810435,-84.4060535,primary_school|school|point_of_interest|establishment,"532 Cleveland Avenue Southwest, Atlanta",OPERATIONAL
school,primary_school,ChIJsW6HcQAD9YgRfiOX93G2mp4,the school house,33.6814574,-84.3951332,primary_school|school|point_of_interest|establishment,"191 Cleveland Avenue Southwest, Atlanta",OPERATIONAL
school,secondary_school,ChIJWyOoIX799IgRac-8hbO6_e0,The Forrest Hill Academy,33.6748109,-84.3986769,secondary_school|school|point_of_interest|establishment,"2930 Forrest Hills Drive Southwest, Atlanta",OPERATIONAL
school,secondary_school,ChIJzaBABj8D9YgRV-4lzVMGymo,"The Henry Louis ""Hank"" Aaron New Beginnings Academy",33.6751164,-84.3984637,secondary_school|school|point_of_interest|establishment,"2930 Forrest Hills Drive Southwest, Atlanta",OPERATIONAL
school,secondary_school,ChIJ1x6Sx74D9YgRVmc8mWG1jzw,The SAVE Institute High School,33.6745038,-84.3891101,secondary_school|school|point_of_interest|establishment,"85 Mount Zion Road Unit 208, Atlanta",OPERATIONAL
public_park,park,ChIJUzFQxuwC9YgRMlT0kyrxuyQ,Avery Park (The Gilbert House),33.693682,-84.4103725,park|point_of_interest|establishment,"2238 Perkerson Road Southwest, Atlanta",OPERATIONAL
public_park,park,ChIJSQX0cYj99IgRcNnYBuOrG5w,Empire Park,33.6674428,-84.3847591,park|tourist_attraction|point_of_interest|establishment,"Oak Drive Southeast, Atlanta",OPERATIONAL
public_park,park,ChIJI72AqasD9YgReRncXP_MGuQ,Hapeville Moreland Way Park,33.6719502,-84.4003519,park|point_of_interest|establishment,"Moreland Way, Hapeville",OPERATIONAL
public_park,park,ChIJ02P1KbL99IgRUtdmWfBX5L8,Southside Park,33.6613163,-84.3710148,park|point_of_interest|establishment,"3460 Jonesboro Road Southeast, Atlanta",OPERATIONAL
public_park,park,ChIJM-LrrwsC9YgRqgzpRkNO-Yo,Jonesboro Triangle,33.6720083,-84.3721942,park|premise|point_of_interest|establishment,Atlanta,
public_park,park,ChIJcfMtBosC9YgRE05jdAxPAsA,Pryor-Tucker Playlot,33.689618,-84.3994552,park|premise|point_of_interest|establishment,Atlanta,
public_park,park,ChIJX9sJJWgC9YgRaMGl1SeZUZc,Swann Preserve,33.690736,-84.3837735,park|premise|point_of_interest|establishment,Atlanta,
library,library,ChIJB2Ayz2QC9YgReQiVqk2jIvc,Cleveland Avenue Branch Library,33.6814476,-84.3905782,library|point_of_interest|establishment,"47 Cleveland Avenue Southwest, Atlanta",CLOSED_TEMPORARILY
fire_police_station,fire_station,ChIJoSmaJe399IgRVNNa8TrAdO4,Atlanta Fire Rescue Station 34,33.6551108,-84.3747271,fire_station|point_of_interest|establishment,"3671 Southside Industrial Parkway, Atlanta",OPERATIONAL
fire_police_station,fire_station,ChIJ8ZHJVmMD9YgRb6QsYIUnioM,Atlanta fire station 30,33.6806714,-84.389398,fire_station|point_of_interest|establishment,"10 Cleveland Avenue Southwest, Atlanta",OPERATIONAL
fire_police_station,police,ChIJpzpeqscD9YgRMsaNzsrV1sg,Zone 3 Police Precinct,33.690603,-84.4085585,police|point_of_interest|establishment,"2353 Metropolitan Parkway Southwest, Atlanta",OPERATIONAL
bank,bank,ChIJ98UKmpAC9YgRzxAjo_GzfZ8,PNC Bank,33.6824487,-84.4092441,bank|atm|finance|point_of_interest|establishment,"2685 Metropolitan Parkway Southwest, Atlanta",OPERATIONAL
retail_store,clothing_store,ChIJncM2X9f99IgR2tWuqc4BRaA,Variedades JC'S Jenely,33.6424283,-84.3615032,clothing_store|store|point_of_interest|establishment,"30297, Forest Park",OPERATIONAL
retail_store,clothing_store,ChIJf0MV2f799IgRIg2YoLmpAn0,De'Jour Couture Boutique,33.64233650000001,-84.3614342,clothing_store|store|point_of_interest|establishment,"4140 Jonesboro Road Suite 250, Forest Park",OPERATIONAL
retail_store,clothing_store,ChIJdWRoDQb99IgR4QTfhSTy-qc,Stallunique,33.64233650000001,-84.3614342,clothing_store|store|point_of_interest|establishment,"4140 Jonesboro Rd Booth 1135, Forest Park",OPERATIONAL
retail_store,clothing_store,ChIJpfCd-0T99IgRzP5uLSARupA,Clayco Committee,33.64484360000001,-84.3551769,clothing_store|store|point_of_interest|establishment,"1050 Vincent Drive, Forest Park",OPERATIONAL
retail_store,clothing_store,ChIJ01mOadf99IgRUBlhlKl0DrY,Baby Zone Etc,33.6321835,-84.3571348,clothing_store|store|point_of_interest|establishment,"4436 Jonesboro Road, Forest Park",CLOSED_TEMPORARILY
retail_store,clothing_store,ChIJk0nCCXP_9IgRJKPPsutNjn8,Love Hoodiez,33.6432106,-84.3461179,clothing_store|store|point_of_interest|establishment,"1365 Conley Road, Conley",OPERATIONAL
retail_store,clothing_store,ChIJ01mOadf99IgR3ZXxTb0JJjY,Baby Express,33.63173359999999,-84.3574526,clothing_store|store|point_of_interest|establishment,"4436 Jonesboro Road, Forest Park",CLOSED_TEMPORARILY
retail_store,clothing_store,ChIJm5_CyIT99IgRlggls23cOlM,Estrellas Del Sur,33.6291865,-84.356588,clothing_store|store|point_of_interest|establishment,"4605 Jonesboro Road, Forest Park",OPERATIONAL
retail_store,home_goods_store,ChIJQ8Q6TUAC9YgR1Z6f3h0d6kQ,Mr. Universal Handyman Repairs,33.6931216,-84.3778199,furniture_store|home_goods_store|general_contractor|store|point_of_interest|establishment,"2246 Rhinehill Road Southeast, Atlanta",OPERATIONAL
retail_store,home_goods_store,ChIJ8YSXdznj9IgRbdjSUEHnjII,Zane' Candle Company,33.6426453,-84.3615061,home_goods_store|store|point_of_interest|establishment,"4150 Jonesboro Road #1700, Forest Park",OPERATIONAL
restaurant,restaurant,ChIJRR8uIhr-9IgRH2WEvtVem0Y,Subway,33.65750089999999,-84.3388214,meal_takeaway|restaurant|food|point_of_interest|establishment,"4205 Thurman Road, Conley",CLOSED_TEMPORARILY
restaurant,restaurant,ChIJpRjUFxj-9IgR9YO6wVE1Z3I,Club Blaze,33.6564667,-84.3338613,night_club|bar|restaurant|food|point_of_interest|establishment,"3438 Moreland Avenue, Conley",OPERATIONAL
restaurant,restaurant,ChIJX72pyfL99IgRrrBGldfvXf8,Huddle House Distribution Center,33.6591388,-84.3747659,restaurant|food|point_of_interest|establishment,"3655 Southside Industrial Parkway Suite 103, Atlanta",OPERATIONAL
restaurant,restaurant,ChIJqdb_PnD99IgRE6ittUGzqHE,Domino's Pizza,33.6573249,-84.4056505,meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment,"515 North Central Avenue, Hapeville",OPERATIONAL
restaurant,restaurant,ChIJmy0aHmj99IgRODmaZNklEMc,Pit Boss BBQ,33.6581655,-84.4165437,restaurant|food|point_of_interest|establishment,"800 Doug Davis Drive, Atlanta",OPERATIONAL
restaurant,restaurant,ChIJtTsLqEL99IgR83MR-zIddo4,Schlotzsky's,33.6592146,-84.4175871,restaurant|food|point_of_interest|establishment,"861 Virginia Avenue, Hapeville",OPERATIONAL
restaurant,restaurant,ChIJ94DvG9399IgRrEX_Qcv-uvA,Huarache Veloz JONESBORO,33.64309980000001,-84.3614547,restaurant|food|point_of_interest|establishment,"4140 Jonesboro Road # A6, Forest Park",OPERATIONAL
restaurant,restaurant,ChIJMxROj3b99IgRnWkPOTjOo6U,McDonald's,33.65382780000001,-84.3979907,cafe|restaurant|food|store|point_of_interest|establishment,"309 North Central Avenue, Hapeville",OPERATIONAL
restaurant,restaurant,ChIJzRnTDmj99IgRTRqFSLEXooI,Willy's Mexicana Grill & Howlin' Willy's,33.6590003,-84.4161148,restaurant|food|point_of_interest|establishment,"832 Virginia Avenue, Atlanta",OPERATIONAL
restaurant,restaurant,ChIJF4kaf2X99IgRxFkFG68zz2g,Thai Heaven,33.659298,-84.409395,restaurant|food|point_of_interest|establishment,"623 North Central Avenue, Atlanta",OPERATIONAL
restaurant,restaurant,ChIJibhzhm_99IgRz4ndkj5BGMs,Volare Wine & Bistro,33.658875,-84.408781,restaurant|food|point_of_interest|establishment,"603 North Central Avenue, Hapeville",OPERATIONAL
restaurant,restaurant,ChIJc5nHDOj99IgRbs4we3xfNfs,McDonald's,33.6478771,-84.3657777,cafe|restaurant|food|store|point_of_interest|establishment,"3907 Jonesboro Road, Forest Park",OPERATIONAL
restaurant,restaurant,ChIJA-xLPUz89IgRgRJ_KrFXjE0,Burger King,33.619487,-84.3818745,restaurant|food|point_of_interest|establishment,"247 Forest Parkway, Forest Park",OPERATIONAL
restaurant,restaurant,ChIJT8ewS2b99IgRZBSUzGNx2Mc,Which Wich,33.661262,-84.414529,meal_takeaway|restaurant|food|point_of_interest|establishment,"747 Virginia Avenue UNIT 100, Atlanta",OPERATIONAL
restaurant,restaurant,ChIJo81jAdf99IgR09QKQqm0Yvo,Captain D's,33.632892,-84.357211,restaurant|food|point_of_interest|establishment,"4478 Jonesboro Road, Forest Park",OPERATIONAL
restaurant,restaurant,ChIJmzvti1H89IgRNTp9R6mLlRc,Waffle House,33.6185529,-84.386594,meal_takeaway|restaurant|food|point_of_interest|establishment,"109 Forest Parkway, Forest Park",OPERATIONAL
restaurant,restaurant,ChIJJ_o-10389IgRwmg5vRo5E-o,Zesto - Forest Park,33.61914239999999,-84.3836099,restaurant|food|point_of_interest|establishment,"151 Forest Parkway, Forest Park",OPERATIONAL
restaurant,restaurant,ChIJlww_FrL99IgRVxwvDcRLKB0,Wendy's,33.6291953,-84.3845733,restaurant|food|point_of_interest|establishment,"131 Main Street, Forest Park",OPERATIONAL
school,primary_school,ChIJuZXulhcC9YgRVg3CVKyAhhw,Kipp Vision Primary School,33.68926259999999,-84.3670584,primary_school|school|point_of_interest|establishment,"660 McWilliams Road, Atlanta",OPERATIONAL
school,secondary_school,ChIJHYiJ_Pf99IgR7tu9Bn-yrtI,South Atlanta High School,33.67083839999999,-84.3619385,secondary_school|school|point_of_interest|establishment,"800 Hutchens Road Southeast, Atlanta",OPERATIONAL
public_park,park,ChIJe0fEBwD99IgRw2wi9i7hEhM,South entrance to Lake Charlotte Nature Preserve,33.6659504,-84.355377,park|point_of_interest|establishment,"3230-3210 Forrest Park Road Southeast, Atlanta",OPERATIONAL
public_park,park,ChIJ0_14aWID9YgRxEpxmSBiMHc,Lake Charlotte Nature Preserve,33.6714963,-84.3557599,park|point_of_interest|establishment,"0 Forrest Park Road Southeast, Atlanta",OPERATIONAL
public_park,park,ChIJW4YXRV8D9YgR_ZfOb2WRuvI,Lake Charlotte Nature Preserve Main Entrance,33.67536299999999,-84.3577455,park|point_of_interest|establishment,Atlanta,OPERATIONAL
public_park,park,ChIJ3ecQ6vEB9YgReT1JFKa4lxk,Doll's Head Trail,33.6826895,-84.3447963,park|point_of_interest|establishment,"1305 South River Industrial Boulevard Southeast, Atlanta",OPERATIONAL
public_park,park,ChIJfTeabfEB9YgRCU_gBy2nle4,Constitution Lakes,33.682745,-84.3447095,park|tourist_attraction|point_of_interest|establishment,"1305 South River Industrial Boulevard Southeast, Atlanta",OPERATIONAL
public_park,park,ChIJwRWu7hcC9YgRo7Xv_3uNaxs,Tullwater Park,33.6895663,-84.3657056,park|tourist_attraction|point_of_interest|establishment,"680 McWilliams Road, Atlanta",OPERATIONAL
public_park,park,ChIJb31QSc0D9YgRfzFlSJLUvj0,Urban Food Forest at Browns Mill,33.6926745,-84.3747084,park|point_of_interest|establishment,"2217 Browns Mill Road Southeast, Atlanta",OPERATIONAL
public_park,park,ChIJx8bETi4D9YgRsPOejoMXc3c,Swann Nature Preserve,33.6929075,-84.3843143,park|point_of_interest|establishment,"Southtowne Trail, Atlanta",OPERATIONAL
public_park,park,ChIJ9cNXPRUC9YgRxErDtTa4Gt4,Browns Mill/McWilliams Park,33.6888742,-84.3739395,park|premise|point_of_interest|establishment,Atlanta,
public_park,park,ChIJI04Gjh8C9YgRe6axs1KX-Hw,Rebel Valley Park,33.689647,-84.3560123,park|premise|point_of_interest|establishment,Atlanta,
public_park,park,ChIJAaV9xvIB9YgRzxdpBcI5QiY,Intrenchment Creek Park,33.68885179999999,-84.3450919,park|premise|point_of_interest|establishment,Atlanta,
post_office,post_office,ChIJixxxshn-9IgR-vNKw3p4vJQ,United States Postal Service,33.65744639999999,-84.3360409,post_office|finance|point_of_interest|establishment,"1333 Cedar Grove Road, Conley",OPERATIONAL
retail_store,clothing_store,ChIJE48MVsge8YMRpTYGcHzJYZM,Kreative Memories by Key Photobooth Rentals and Custom Novelties,33.67289050000001,-84.2928568,clothing_store|store|point_of_interest|establishment,"3845 Micah Lane, Ellenwood",OPERATIONAL
retail_store,clothing_store,ChIJ7Tp_2lkB9YgRG0KZxQR4-V4,God's Chattel,33.6867121,-84.3112549,clothing_store|store|point_of_interest|establishment,"40 Bouldercrest Lane, Atlanta",OPERATIONAL
retail_store,clothing_store,ChIJ6aGDtab_9IgRuOXttgd9eEQ,Harestones,33.6559918,-84.2778949,clothing_store|store|point_of_interest|establishment,"2741 Boulder Pointe Way, Ellenwood",OPERATIONAL
grocery_store,grocery_or_supermarket,ChIJXa5WgjUA9YgRIF_JV2r0rLE,Food Town Market,33.6875301,-84.3093536,grocery_or_supermarket|supermarket|food|store|point_of_interest|establishment,"2532 Bouldercrest Road, Atlanta",OPERATIONAL
restaurant,restaurant,ChIJB5z62DYA9YgRP9GmtsPL4Z8,Sugar Creek Golf & Tennis Club,33.6852774,-84.3004125,bar|restaurant|food|point_of_interest|establishment,"2706 Bouldercrest Road, Atlanta",OPERATIONAL
restaurant,restaurant,ChIJy3IX8zMA9YgRpmGcoPuMSgs,"Fireside Jamaican Restaurant, 2710 bouldercrest rd",33.68194,-84.308108,restaurant|food|point_of_interest|establishment,"2710 Bouldercrest Road, Atlanta",OPERATIONAL
restaurant,restaurant,ChIJSX58cjUA9YgR_k9L54apz3Q,Loveland Barbecue,33.68686539999999,-84.3101441,restaurant|food|point_of_interest|establishment,"2580 Bouldercrest Road, Atlanta",OPERATIONAL
restaurant,restaurant,ChIJw3nan0oA9YgRjfh7pR_xLcE,Hardee’s,33.688118,-84.3103431,restaurant|food|point_of_interest|establishment,"2516 Bouldercrest Road, Atlanta",OPERATIONAL
restaurant,restaurant,ChIJoVjzbkoA9YgR6hGRl9HknYM,"Georgia Express Meals, Inc",33.6885359,-84.3085023,restaurant|food|point_of_interest|establishment,"3342 Clifton Church Road Southeast, Atlanta",CLOSED_TEMPORARILY
restaurant,restaurant,ChIJuR7bajUA9YgRtq7jPlJo5Xk,Great Wall Chinese Restaurant,33.687258,-84.309303,meal_takeaway|restaurant|food|point_of_interest|establishment,"2538 Bouldercrest Road Ste A, Atlanta",OPERATIONAL
restaurant,restaurant,ChIJ1SD7sssB9YgR4SnaSqSgvZY,Wendy's,33.6851726,-84.311488,restaurant|food|point_of_interest|establishment,"2605 Bouldercrest Road, Atlanta",OPERATIONAL
restaurant,restaurant,ChIJo81jAdf99IgRucRxJZa4lKs,Church's Texas Chicken,33.6326033,-84.3570835,restaurant|food|point_of_interest|establishment,"4498 Jonesboro Road, Forest Park",OPERATIONAL
restaurant,restaurant,ChIJgx5mSLP_9IgRX-10kr05ML4,First Choice Cafe,33.6583444,-84.3273925,restaurant|food|point_of_interest|establishment,"1540 Cedar Grove Road, Conley",OPERATIONAL
restaurant,restaurant,ChIJpdSuKND_9IgRZR098OfkZEs,FatBoyz N Friends,33.6581277,-84.3347514,restaurant|food|point_of_interest|establishment,"3400 Moreland Avenue, Conley",OPERATIONAL
restaurant,restaurant,ChIJZUpviAL_9IgRpZLKSYP3ItM,Haitian Cuisine,33.6380145,-84.3342021,restaurant|food|point_of_interest|establishment,"Old Rock Cut Road, Conley",OPERATIONAL
restaurant,restaurant,ChIJ_xnhTG3_9IgRVtR4TwtbvE4,P&P Catering,33.6345037,-84.3216786,restaurant|food|point_of_interest|establishment,"4397 Chester Lane, Ellenwood",OPERATIONAL
restaurant,restaurant,ChIJNcs0BjsB9YgRmgHYUwi8b94,Circle K,33.6706244,-84.3400835,convenience_store|gas_station|meal_takeaway|cafe|restaurant|food|store|point_of_interest|establishment,"3000 Moreland Avenue, Conley",OPERATIONAL
restaurant,restaurant,ChIJkdEpBcMB9YgRpYeXfYieOCI,Krispy Krunchy Chicken,33.6706994,-84.3400387,restaurant|food|point_of_interest|establishment,"3000 Moreland Avenue, Conley",OPERATIONAL
restaurant,restaurant,ChIJ8QIMy4YB9YgREJe1nbPqueI,Champs Chicken,33.6706765,-84.3401186,meal_takeaway|restaurant|food|point_of_interest|establishment,"3000 Moreland Avenue, Conley",OPERATIONAL
